,path,label,split,from_dataset
67,train/1/fake__DeepfakeTIMIT__higher_quality__fjas0__sa2-video-fjwb0.avi/*.png,1,train,timit
68,train/1/fake__DeepfakeTIMIT__higher_quality__fjas0__si1400-video-fjwb0.avi/*.png,1,train,timit
69,train/1/fake__DeepfakeTIMIT__higher_quality__fjas0__si2030-video-fjwb0.avi/*.png,1,train,timit
70,train/1/fake__DeepfakeTIMIT__higher_quality__fjas0__sx320-video-fjwb0.avi/*.png,1,train,timit
71,train/1/fake__DeepfakeTIMIT__higher_quality__fjas0__sx410-video-fjwb0.avi/*.png,1,train,timit
72,train/1/fake__DeepfakeTIMIT__higher_quality__fjas0__sx50-video-fjwb0.avi/*.png,1,train,timit
73,train/1/fake__DeepfakeTIMIT__higher_quality__fjem0__sa1-video-fkms0.avi/*.png,1,train,timit
74,train/1/fake__DeepfakeTIMIT__higher_quality__fjem0__sa2-video-fkms0.avi/*.png,1,train,timit
75,train/1/fake__DeepfakeTIMIT__higher_quality__fjem0__si1264-video-fkms0.avi/*.png,1,train,timit
76,train/1/fake__DeepfakeTIMIT__higher_quality__fjem0__si1894-video-fkms0.avi/*.png,1,train,timit
77,train/1/fake__DeepfakeTIMIT__higher_quality__fjem0__si634-video-fkms0.avi/*.png,1,train,timit
78,train/1/fake__DeepfakeTIMIT__higher_quality__fjem0__sx184-video-fkms0.avi/*.png,1,train,timit
79,train/1/fake__DeepfakeTIMIT__higher_quality__fjem0__sx274-video-fkms0.avi/*.png,1,train,timit
80,train/1/fake__DeepfakeTIMIT__higher_quality__fjem0__sx4-video-fkms0.avi/*.png,1,train,timit
81,train/1/fake__DeepfakeTIMIT__higher_quality__fjem0__sx94-video-fkms0.avi/*.png,1,train,timit
82,train/1/fake__DeepfakeTIMIT__higher_quality__fjre0__sa1-video-fcmh0.avi/*.png,1,train,timit
83,train/1/fake__DeepfakeTIMIT__higher_quality__fjre0__si1587-video-fcmh0.avi/*.png,1,train,timit
84,train/1/fake__DeepfakeTIMIT__higher_quality__fjre0__si1746-video-fcmh0.avi/*.png,1,train,timit
85,train/1/fake__DeepfakeTIMIT__higher_quality__fjre0__sx306-video-fcmh0.avi/*.png,1,train,timit
86,train/1/fake__DeepfakeTIMIT__higher_quality__fjre0__sx36-video-fcmh0.avi/*.png,1,train,timit
87,train/1/fake__DeepfakeTIMIT__higher_quality__fjwb0__sa1-video-fjas0.avi/*.png,1,train,timit
88,train/1/fake__DeepfakeTIMIT__higher_quality__fjwb0__sa2-video-fjas0.avi/*.png,1,train,timit
89,train/1/fake__DeepfakeTIMIT__higher_quality__fjwb0__si1265-video-fjas0.avi/*.png,1,train,timit
90,train/1/fake__DeepfakeTIMIT__higher_quality__fjwb0__si635-video-fjas0.avi/*.png,1,train,timit
91,train/1/fake__DeepfakeTIMIT__higher_quality__fjwb0__si992-video-fjas0.avi/*.png,1,train,timit
92,train/1/fake__DeepfakeTIMIT__higher_quality__fjwb0__sx185-video-fjas0.avi/*.png,1,train,timit
93,train/1/fake__DeepfakeTIMIT__higher_quality__fjwb0__sx275-video-fjas0.avi/*.png,1,train,timit
94,train/1/fake__DeepfakeTIMIT__higher_quality__fjwb0__sx365-video-fjas0.avi/*.png,1,train,timit
95,train/1/fake__DeepfakeTIMIT__higher_quality__fjwb0__sx5-video-fjas0.avi/*.png,1,train,timit
96,train/1/fake__DeepfakeTIMIT__higher_quality__fjwb0__sx95-video-fjas0.avi/*.png,1,train,timit
97,train/1/fake__DeepfakeTIMIT__higher_quality__fkms0__sa2-video-fjem0.avi/*.png,1,train,timit
98,train/1/fake__DeepfakeTIMIT__higher_quality__fkms0__si1490-video-fjem0.avi/*.png,1,train,timit
99,train/1/fake__DeepfakeTIMIT__higher_quality__fkms0__si2120-video-fjem0.avi/*.png,1,train,timit
100,train/1/fake__DeepfakeTIMIT__higher_quality__fkms0__sx140-video-fjem0.avi/*.png,1,train,timit
101,train/1/fake__DeepfakeTIMIT__higher_quality__fkms0__sx230-video-fjem0.avi/*.png,1,train,timit
102,train/1/fake__DeepfakeTIMIT__higher_quality__fkms0__sx320-video-fjem0.avi/*.png,1,train,timit
103,train/1/fake__DeepfakeTIMIT__higher_quality__fkms0__sx410-video-fjem0.avi/*.png,1,train,timit
104,train/1/fake__DeepfakeTIMIT__higher_quality__fkms0__sx50-video-fjem0.avi/*.png,1,train,timit
105,train/1/fake__DeepfakeTIMIT__higher_quality__fram1__sa2-video-fadg0.avi/*.png,1,train,timit
106,train/1/fake__DeepfakeTIMIT__higher_quality__fram1__si1360-video-fadg0.avi/*.png,1,train,timit
107,train/1/fake__DeepfakeTIMIT__higher_quality__fram1__si522-video-fadg0.avi/*.png,1,train,timit
108,train/1/fake__DeepfakeTIMIT__higher_quality__fram1__si730-video-fadg0.avi/*.png,1,train,timit
109,train/1/fake__DeepfakeTIMIT__higher_quality__fram1__sx10-video-fadg0.avi/*.png,1,train,timit
110,train/1/fake__DeepfakeTIMIT__higher_quality__fram1__sx190-video-fadg0.avi/*.png,1,train,timit
111,train/1/fake__DeepfakeTIMIT__higher_quality__fram1__sx280-video-fadg0.avi/*.png,1,train,timit
112,train/1/fake__DeepfakeTIMIT__higher_quality__fram1__sx370-video-fadg0.avi/*.png,1,train,timit
113,train/1/fake__DeepfakeTIMIT__higher_quality__mccs0__sa1-video-mmdm2.avi/*.png,1,train,timit
114,train/1/fake__DeepfakeTIMIT__higher_quality__mccs0__sa2-video-mmdm2.avi/*.png,1,train,timit
115,train/1/fake__DeepfakeTIMIT__higher_quality__mccs0__si1469-video-mmdm2.avi/*.png,1,train,timit
116,train/1/fake__DeepfakeTIMIT__higher_quality__mccs0__si2099-video-mmdm2.avi/*.png,1,train,timit
117,train/1/fake__DeepfakeTIMIT__higher_quality__mccs0__si839-video-mmdm2.avi/*.png,1,train,timit
118,train/1/fake__DeepfakeTIMIT__higher_quality__mccs0__sx119-video-mmdm2.avi/*.png,1,train,timit
119,train/1/fake__DeepfakeTIMIT__higher_quality__mccs0__sx209-video-mmdm2.avi/*.png,1,train,timit
120,train/1/fake__DeepfakeTIMIT__higher_quality__mccs0__sx29-video-mmdm2.avi/*.png,1,train,timit
121,train/1/fake__DeepfakeTIMIT__higher_quality__mccs0__sx299-video-mmdm2.avi/*.png,1,train,timit
122,train/1/fake__DeepfakeTIMIT__higher_quality__mcem0__sa1-video-mdld0.avi/*.png,1,train,timit
123,train/1/fake__DeepfakeTIMIT__higher_quality__mcem0__si1398-video-mdld0.avi/*.png,1,train,timit
124,train/1/fake__DeepfakeTIMIT__higher_quality__mcem0__si2028-video-mdld0.avi/*.png,1,train,timit
125,train/1/fake__DeepfakeTIMIT__higher_quality__mcem0__si768-video-mdld0.avi/*.png,1,train,timit
126,train/1/fake__DeepfakeTIMIT__higher_quality__mcem0__sx138-video-mdld0.avi/*.png,1,train,timit
127,train/1/fake__DeepfakeTIMIT__higher_quality__mcem0__sx228-video-mdld0.avi/*.png,1,train,timit
128,train/1/fake__DeepfakeTIMIT__higher_quality__mcem0__sx408-video-mdld0.avi/*.png,1,train,timit
129,train/1/fake__DeepfakeTIMIT__higher_quality__mcem0__sx48-video-mdld0.avi/*.png,1,train,timit
130,train/1/fake__DeepfakeTIMIT__higher_quality__mdab0__sa1-video-mpdf0.avi/*.png,1,train,timit
131,train/1/fake__DeepfakeTIMIT__higher_quality__mdab0__sa2-video-mpdf0.avi/*.png,1,train,timit
132,train/1/fake__DeepfakeTIMIT__higher_quality__mdab0__si1039-video-mpdf0.avi/*.png,1,train,timit
133,train/1/fake__DeepfakeTIMIT__higher_quality__mdab0__sx139-video-mpdf0.avi/*.png,1,train,timit
134,train/1/fake__DeepfakeTIMIT__higher_quality__mdab0__sx319-video-mpdf0.avi/*.png,1,train,timit
135,train/1/fake__DeepfakeTIMIT__higher_quality__mdab0__sx409-video-mpdf0.avi/*.png,1,train,timit
136,train/1/fake__DeepfakeTIMIT__higher_quality__mdab0__sx49-video-mpdf0.avi/*.png,1,train,timit
137,train/1/fake__DeepfakeTIMIT__higher_quality__mdbb0__sa2-video-mrcz0.avi/*.png,1,train,timit
138,train/1/fake__DeepfakeTIMIT__higher_quality__mdbb0__si1825-video-mrcz0.avi/*.png,1,train,timit
139,train/1/fake__DeepfakeTIMIT__higher_quality__mdbb0__si565-video-mrcz0.avi/*.png,1,train,timit
140,train/1/fake__DeepfakeTIMIT__higher_quality__mdbb0__sx115-video-mrcz0.avi/*.png,1,train,timit
141,train/1/fake__DeepfakeTIMIT__higher_quality__mdbb0__sx1195-video-mrcz0.avi/*.png,1,train,timit
142,train/1/fake__DeepfakeTIMIT__higher_quality__mdbb0__sx25-video-mrcz0.avi/*.png,1,train,timit
143,train/1/fake__DeepfakeTIMIT__higher_quality__mdbb0__sx295-video-mrcz0.avi/*.png,1,train,timit
144,train/1/fake__DeepfakeTIMIT__higher_quality__mdld0__sa1-video-mcem0.avi/*.png,1,train,timit
145,train/1/fake__DeepfakeTIMIT__higher_quality__mdld0__sa2-video-mcem0.avi/*.png,1,train,timit
146,train/1/fake__DeepfakeTIMIT__higher_quality__mdld0__si1543-video-mcem0.avi/*.png,1,train,timit
147,train/1/fake__DeepfakeTIMIT__higher_quality__mdld0__si2173-video-mcem0.avi/*.png,1,train,timit
148,train/1/fake__DeepfakeTIMIT__higher_quality__mdld0__si913-video-mcem0.avi/*.png,1,train,timit
149,train/1/fake__DeepfakeTIMIT__higher_quality__mdld0__sx103-video-mcem0.avi/*.png,1,train,timit
150,train/1/fake__DeepfakeTIMIT__higher_quality__mdld0__sx13-video-mcem0.avi/*.png,1,train,timit
151,train/1/fake__DeepfakeTIMIT__higher_quality__mdld0__sx193-video-mcem0.avi/*.png,1,train,timit
152,train/1/fake__DeepfakeTIMIT__higher_quality__mdld0__sx283-video-mcem0.avi/*.png,1,train,timit
153,train/1/fake__DeepfakeTIMIT__higher_quality__mgwt0__sa1-video-mjar0.avi/*.png,1,train,timit
154,train/1/fake__DeepfakeTIMIT__higher_quality__mgwt0__sa2-video-mjar0.avi/*.png,1,train,timit
155,train/1/fake__DeepfakeTIMIT__higher_quality__mgwt0__si1539-video-mjar0.avi/*.png,1,train,timit
156,train/1/fake__DeepfakeTIMIT__higher_quality__mgwt0__si2169-video-mjar0.avi/*.png,1,train,timit
157,train/1/fake__DeepfakeTIMIT__higher_quality__mgwt0__sx279-video-mjar0.avi/*.png,1,train,timit
158,train/1/fake__DeepfakeTIMIT__higher_quality__mgwt0__sx9-video-mjar0.avi/*.png,1,train,timit
159,train/1/fake__DeepfakeTIMIT__higher_quality__mgwt0__sx99-video-mjar0.avi/*.png,1,train,timit
160,train/1/fake__DeepfakeTIMIT__higher_quality__mjar0__sa1-video-mgwt0.avi/*.png,1,train,timit
161,train/1/fake__DeepfakeTIMIT__higher_quality__mjar0__sa2-video-mgwt0.avi/*.png,1,train,timit
162,train/1/fake__DeepfakeTIMIT__higher_quality__mjar0__si1988-video-mgwt0.avi/*.png,1,train,timit
163,train/1/fake__DeepfakeTIMIT__higher_quality__mjar0__si2247-video-mgwt0.avi/*.png,1,train,timit
164,train/1/fake__DeepfakeTIMIT__higher_quality__mjar0__si728-video-mgwt0.avi/*.png,1,train,timit
165,train/1/fake__DeepfakeTIMIT__higher_quality__mjar0__sx278-video-mgwt0.avi/*.png,1,train,timit
166,train/1/fake__DeepfakeTIMIT__higher_quality__mjar0__sx368-video-mgwt0.avi/*.png,1,train,timit
167,train/1/fake__DeepfakeTIMIT__higher_quality__mjar0__sx8-video-mgwt0.avi/*.png,1,train,timit
168,train/1/fake__DeepfakeTIMIT__higher_quality__mjar0__sx98-video-mgwt0.avi/*.png,1,train,timit
169,train/1/fake__DeepfakeTIMIT__higher_quality__mjsw0__sa1-video-mmdb1.avi/*.png,1,train,timit
170,train/1/fake__DeepfakeTIMIT__higher_quality__mjsw0__sa2-video-mmdb1.avi/*.png,1,train,timit
171,train/1/fake__DeepfakeTIMIT__higher_quality__mjsw0__si1010-video-mmdb1.avi/*.png,1,train,timit
172,train/1/fake__DeepfakeTIMIT__higher_quality__mjsw0__si1640-video-mmdb1.avi/*.png,1,train,timit
173,train/1/fake__DeepfakeTIMIT__higher_quality__mjsw0__si2270-video-mmdb1.avi/*.png,1,train,timit
174,train/1/fake__DeepfakeTIMIT__higher_quality__mjsw0__sx110-video-mmdb1.avi/*.png,1,train,timit
175,train/1/fake__DeepfakeTIMIT__higher_quality__mjsw0__sx20-video-mmdb1.avi/*.png,1,train,timit
176,train/1/fake__DeepfakeTIMIT__higher_quality__mjsw0__sx200-video-mmdb1.avi/*.png,1,train,timit
177,train/1/fake__DeepfakeTIMIT__higher_quality__mjsw0__sx290-video-mmdb1.avi/*.png,1,train,timit
178,train/1/fake__DeepfakeTIMIT__higher_quality__mjsw0__sx380-video-mmdb1.avi/*.png,1,train,timit
179,train/1/fake__DeepfakeTIMIT__higher_quality__mmdb1__sa1-video-mjsw0.avi/*.png,1,train,timit
180,train/1/fake__DeepfakeTIMIT__higher_quality__mmdb1__sa2-video-mjsw0.avi/*.png,1,train,timit
181,train/1/fake__DeepfakeTIMIT__higher_quality__mmdb1__si2255-video-mjsw0.avi/*.png,1,train,timit
182,train/1/fake__DeepfakeTIMIT__higher_quality__mmdb1__si995-video-mjsw0.avi/*.png,1,train,timit
183,train/1/fake__DeepfakeTIMIT__higher_quality__mmdb1__sx1625-video-mjsw0.avi/*.png,1,train,timit
184,train/1/fake__DeepfakeTIMIT__higher_quality__mmdb1__sx275-video-mjsw0.avi/*.png,1,train,timit
185,train/1/fake__DeepfakeTIMIT__higher_quality__mmdb1__sx5-video-mjsw0.avi/*.png,1,train,timit
186,train/1/fake__DeepfakeTIMIT__higher_quality__mmdb1__sx95-video-mjsw0.avi/*.png,1,train,timit
187,train/1/fake__DeepfakeTIMIT__higher_quality__mmdm2__sa1-video-mccs0.avi/*.png,1,train,timit
188,train/1/fake__DeepfakeTIMIT__higher_quality__mmdm2__sa2-video-mccs0.avi/*.png,1,train,timit
189,train/1/fake__DeepfakeTIMIT__higher_quality__mmdm2__si1425-video-mccs0.avi/*.png,1,train,timit
190,train/1/fake__DeepfakeTIMIT__higher_quality__mmdm2__si1555-video-mccs0.avi/*.png,1,train,timit
191,train/1/fake__DeepfakeTIMIT__higher_quality__mmdm2__si2028-video-mccs0.avi/*.png,1,train,timit
192,train/1/fake__DeepfakeTIMIT__higher_quality__mmdm2__sx102-video-mccs0.avi/*.png,1,train,timit
193,train/1/fake__DeepfakeTIMIT__higher_quality__mmdm2__sx12-video-mccs0.avi/*.png,1,train,timit
194,train/1/fake__DeepfakeTIMIT__higher_quality__mmdm2__sx192-video-mccs0.avi/*.png,1,train,timit
195,train/1/fake__DeepfakeTIMIT__higher_quality__mpdf0__sa1-video-mdab0.avi/*.png,1,train,timit
196,train/1/fake__DeepfakeTIMIT__higher_quality__mpdf0__sa2-video-mdab0.avi/*.png,1,train,timit
197,train/1/fake__DeepfakeTIMIT__higher_quality__mpdf0__si1542-video-mdab0.avi/*.png,1,train,timit
198,train/1/fake__DeepfakeTIMIT__higher_quality__mpdf0__sx102-video-mdab0.avi/*.png,1,train,timit
199,train/1/fake__DeepfakeTIMIT__higher_quality__mpdf0__sx12-video-mdab0.avi/*.png,1,train,timit
200,train/1/fake__DeepfakeTIMIT__higher_quality__mpdf0__sx192-video-mdab0.avi/*.png,1,train,timit
201,train/1/fake__DeepfakeTIMIT__higher_quality__mpdf0__sx282-video-mdab0.avi/*.png,1,train,timit
202,train/1/fake__DeepfakeTIMIT__higher_quality__mpdf0__sx372-video-mdab0.avi/*.png,1,train,timit
203,train/1/fake__DeepfakeTIMIT__higher_quality__mpgl0__sa1-video-mwbt0.avi/*.png,1,train,timit
204,train/1/fake__DeepfakeTIMIT__higher_quality__mpgl0__sa2-video-mwbt0.avi/*.png,1,train,timit
205,train/1/fake__DeepfakeTIMIT__higher_quality__mpgl0__si1099-video-mwbt0.avi/*.png,1,train,timit
206,train/1/fake__DeepfakeTIMIT__higher_quality__mpgl0__si469-video-mwbt0.avi/*.png,1,train,timit
207,train/1/fake__DeepfakeTIMIT__higher_quality__mpgl0__sx19-video-mwbt0.avi/*.png,1,train,timit
208,train/1/fake__DeepfakeTIMIT__higher_quality__mpgl0__sx199-video-mwbt0.avi/*.png,1,train,timit
209,train/1/fake__DeepfakeTIMIT__higher_quality__mpgl0__sx289-video-mwbt0.avi/*.png,1,train,timit
210,train/1/fake__DeepfakeTIMIT__higher_quality__mrcz0__sa1-video-mdbb0.avi/*.png,1,train,timit
211,train/1/fake__DeepfakeTIMIT__higher_quality__mrcz0__sa2-video-mdbb0.avi/*.png,1,train,timit
212,train/1/fake__DeepfakeTIMIT__higher_quality__mrcz0__si1541-video-mdbb0.avi/*.png,1,train,timit
213,train/1/fake__DeepfakeTIMIT__higher_quality__mrcz0__si2171-video-mdbb0.avi/*.png,1,train,timit
214,train/1/fake__DeepfakeTIMIT__higher_quality__mrcz0__si911-video-mdbb0.avi/*.png,1,train,timit
215,train/1/fake__DeepfakeTIMIT__higher_quality__mrcz0__sx101-video-mdbb0.avi/*.png,1,train,timit
216,train/1/fake__DeepfakeTIMIT__higher_quality__mrcz0__sx191-video-mdbb0.avi/*.png,1,train,timit
217,train/1/fake__DeepfakeTIMIT__higher_quality__mrcz0__sx281-video-mdbb0.avi/*.png,1,train,timit
218,train/1/fake__DeepfakeTIMIT__higher_quality__mrcz0__sx371-video-mdbb0.avi/*.png,1,train,timit
219,train/1/fake__DeepfakeTIMIT__higher_quality__mrgg0__sa1-video-msjs1.avi/*.png,1,train,timit
220,train/1/fake__DeepfakeTIMIT__higher_quality__mrgg0__sa2-video-msjs1.avi/*.png,1,train,timit
221,train/1/fake__DeepfakeTIMIT__higher_quality__mrgg0__si1829-video-msjs1.avi/*.png,1,train,timit
222,train/1/fake__DeepfakeTIMIT__higher_quality__mrgg0__si569-video-msjs1.avi/*.png,1,train,timit
223,train/1/fake__DeepfakeTIMIT__higher_quality__mrgg0__sx119-video-msjs1.avi/*.png,1,train,timit
224,train/1/fake__DeepfakeTIMIT__higher_quality__mrgg0__sx299-video-msjs1.avi/*.png,1,train,timit
225,train/1/fake__DeepfakeTIMIT__higher_quality__mrgg0__sx389-video-msjs1.avi/*.png,1,train,timit
226,train/1/fake__DeepfakeTIMIT__higher_quality__mrjo0__sa1-video-mstk0.avi/*.png,1,train,timit
227,train/1/fake__DeepfakeTIMIT__higher_quality__mrjo0__sa2-video-mstk0.avi/*.png,1,train,timit
228,train/1/fake__DeepfakeTIMIT__higher_quality__mrjo0__si1364-video-mstk0.avi/*.png,1,train,timit
229,train/1/fake__DeepfakeTIMIT__higher_quality__mrjo0__si1624-video-mstk0.avi/*.png,1,train,timit
230,train/1/fake__DeepfakeTIMIT__higher_quality__mrjo0__si734-video-mstk0.avi/*.png,1,train,timit
231,train/1/fake__DeepfakeTIMIT__higher_quality__mrjo0__sx104-video-mstk0.avi/*.png,1,train,timit
232,train/1/fake__DeepfakeTIMIT__higher_quality__mrjo0__sx14-video-mstk0.avi/*.png,1,train,timit
233,train/1/fake__DeepfakeTIMIT__higher_quality__mrjo0__sx194-video-mstk0.avi/*.png,1,train,timit
234,train/1/fake__DeepfakeTIMIT__higher_quality__mrjo0__sx284-video-mstk0.avi/*.png,1,train,timit
235,train/1/fake__DeepfakeTIMIT__higher_quality__mrjo0__sx374-video-mstk0.avi/*.png,1,train,timit
236,train/1/fake__DeepfakeTIMIT__higher_quality__msjs1__sa1-video-mrgg0.avi/*.png,1,train,timit
237,train/1/fake__DeepfakeTIMIT__higher_quality__msjs1__sa2-video-mrgg0.avi/*.png,1,train,timit
238,train/1/fake__DeepfakeTIMIT__higher_quality__msjs1__si1899-video-mrgg0.avi/*.png,1,train,timit
239,train/1/fake__DeepfakeTIMIT__higher_quality__msjs1__si639-video-mrgg0.avi/*.png,1,train,timit
240,train/1/fake__DeepfakeTIMIT__higher_quality__msjs1__sx9-video-mrgg0.avi/*.png,1,train,timit
241,train/1/fake__DeepfakeTIMIT__higher_quality__msjs1__si869-video-mrgg0.avi/*.png,1,train,timit
242,train/1/fake__DeepfakeTIMIT__higher_quality__msjs1__sx189-video-mrgg0.avi/*.png,1,train,timit
243,train/1/fake__DeepfakeTIMIT__higher_quality__msjs1__sx279-video-mrgg0.avi/*.png,1,train,timit
244,train/1/fake__DeepfakeTIMIT__higher_quality__msjs1__sx369-video-mrgg0.avi/*.png,1,train,timit
245,train/1/fake__DeepfakeTIMIT__higher_quality__msjs1__sx99-video-mrgg0.avi/*.png,1,train,timit
246,train/1/fake__DeepfakeTIMIT__higher_quality__mstk0__sa2-video-mrjo0.avi/*.png,1,train,timit
247,train/1/fake__DeepfakeTIMIT__higher_quality__mstk0__si2222-video-mrjo0.avi/*.png,1,train,timit
248,train/1/fake__DeepfakeTIMIT__higher_quality__mstk0__si2284-video-mrjo0.avi/*.png,1,train,timit
249,train/1/fake__DeepfakeTIMIT__higher_quality__mstk0__sx124-video-mrjo0.avi/*.png,1,train,timit
250,train/1/fake__DeepfakeTIMIT__higher_quality__mstk0__sx214-video-mrjo0.avi/*.png,1,train,timit
251,train/1/fake__DeepfakeTIMIT__higher_quality__mstk0__sx304-video-mrjo0.avi/*.png,1,train,timit
252,train/1/fake__DeepfakeTIMIT__higher_quality__mstk0__sx34-video-mrjo0.avi/*.png,1,train,timit
253,train/1/fake__DeepfakeTIMIT__higher_quality__mstk0__sx394-video-mrjo0.avi/*.png,1,train,timit
254,train/1/fake__DeepfakeTIMIT__higher_quality__mwbt0__sa1-video-mpgl0.avi/*.png,1,train,timit
255,train/1/fake__DeepfakeTIMIT__higher_quality__mwbt0__sa2-video-mpgl0.avi/*.png,1,train,timit
256,train/1/fake__DeepfakeTIMIT__higher_quality__mwbt0__sx23-video-mpgl0.avi/*.png,1,train,timit
257,train/1/fake__DeepfakeTIMIT__higher_quality__mwbt0__si2183-video-mpgl0.avi/*.png,1,train,timit
258,train/1/fake__DeepfakeTIMIT__higher_quality__mwbt0__si923-video-mpgl0.avi/*.png,1,train,timit
259,train/1/fake__DeepfakeTIMIT__higher_quality__mwbt0__sx113-video-mpgl0.avi/*.png,1,train,timit
260,train/1/fake__DeepfakeTIMIT__higher_quality__mwbt0__sx293-video-mpgl0.avi/*.png,1,train,timit
261,train/1/fake__DeepfakeTIMIT__higher_quality__mwbt0__sx383-video-mpgl0.avi/*.png,1,train,timit
262,val/1/fake__DeepfakeTIMIT__higher_quality__fadg0__si649-video-fram1.avi/*.png,1,val,timit
263,val/1/fake__DeepfakeTIMIT__higher_quality__fadg0__sx379-video-fram1.avi/*.png,1,val,timit
264,val/1/fake__DeepfakeTIMIT__higher_quality__faks0__si2203-video-fedw0.avi/*.png,1,val,timit
265,val/1/fake__DeepfakeTIMIT__higher_quality__faks0__sx313-video-fedw0.avi/*.png,1,val,timit
266,val/1/fake__DeepfakeTIMIT__higher_quality__fcft0__sx368-video-fdrd1.avi/*.png,1,val,timit
267,val/1/fake__DeepfakeTIMIT__higher_quality__fcmh0__sx194-video-fjre0.avi/*.png,1,val,timit
268,val/1/fake__DeepfakeTIMIT__higher_quality__fdac1__sa1-video-felc0.avi/*.png,1,val,timit
269,val/1/fake__DeepfakeTIMIT__higher_quality__fdac1__si1474-video-felc0.avi/*.png,1,val,timit
270,val/1/fake__DeepfakeTIMIT__higher_quality__fdac1__sx124-video-felc0.avi/*.png,1,val,timit
271,val/1/fake__DeepfakeTIMIT__higher_quality__fdac1__sx34-video-felc0.avi/*.png,1,val,timit
272,val/1/fake__DeepfakeTIMIT__higher_quality__fdrd1__sx104-video-fcft0.avi/*.png,1,val,timit
273,val/1/fake__DeepfakeTIMIT__higher_quality__fdrd1__sx14-video-fcft0.avi/*.png,1,val,timit
274,val/1/fake__DeepfakeTIMIT__higher_quality__fedw0__si1714-video-faks0.avi/*.png,1,val,timit
275,val/1/fake__DeepfakeTIMIT__higher_quality__felc0__sx216-video-fdac1.avi/*.png,1,val,timit
276,val/1/fake__DeepfakeTIMIT__higher_quality__fjas0__si770-video-fjwb0.avi/*.png,1,val,timit
277,val/1/fake__DeepfakeTIMIT__higher_quality__fjas0__sx140-video-fjwb0.avi/*.png,1,val,timit
278,val/1/fake__DeepfakeTIMIT__higher_quality__fjas0__sx230-video-fjwb0.avi/*.png,1,val,timit
279,val/1/fake__DeepfakeTIMIT__higher_quality__fjre0__sa2-video-fcmh0.avi/*.png,1,val,timit
280,val/1/fake__DeepfakeTIMIT__higher_quality__fjre0__sx126-video-fcmh0.avi/*.png,1,val,timit
281,val/1/fake__DeepfakeTIMIT__higher_quality__fjre0__sx216-video-fcmh0.avi/*.png,1,val,timit
282,val/1/fake__DeepfakeTIMIT__higher_quality__fjre0__sx396-video-fcmh0.avi/*.png,1,val,timit
283,val/1/fake__DeepfakeTIMIT__higher_quality__fram1__sa1-video-fadg0.avi/*.png,1,val,timit
284,val/1/fake__DeepfakeTIMIT__higher_quality__fram1__sx100-video-fadg0.avi/*.png,1,val,timit
285,val/1/fake__DeepfakeTIMIT__higher_quality__mccs0__sx389-video-mmdm2.avi/*.png,1,val,timit
286,val/1/fake__DeepfakeTIMIT__higher_quality__mdab0__si1669-video-mpdf0.avi/*.png,1,val,timit
287,val/1/fake__DeepfakeTIMIT__higher_quality__mdab0__si2299-video-mpdf0.avi/*.png,1,val,timit
288,val/1/fake__DeepfakeTIMIT__higher_quality__mdab0__sx229-video-mpdf0.avi/*.png,1,val,timit
289,val/1/fake__DeepfakeTIMIT__higher_quality__mdbb0__sa1-video-mrcz0.avi/*.png,1,val,timit
290,val/1/fake__DeepfakeTIMIT__higher_quality__mdbb0__sx205-video-mrcz0.avi/*.png,1,val,timit
291,val/1/fake__DeepfakeTIMIT__higher_quality__mdbb0__sx385-video-mrcz0.avi/*.png,1,val,timit
292,val/1/fake__DeepfakeTIMIT__higher_quality__mdld0__sx373-video-mcem0.avi/*.png,1,val,timit
293,val/1/fake__DeepfakeTIMIT__higher_quality__mgwt0__si909-video-mjar0.avi/*.png,1,val,timit
294,val/1/fake__DeepfakeTIMIT__higher_quality__mgwt0__sx189-video-mjar0.avi/*.png,1,val,timit
295,val/1/fake__DeepfakeTIMIT__higher_quality__mgwt0__sx369-video-mjar0.avi/*.png,1,val,timit
296,val/1/fake__DeepfakeTIMIT__higher_quality__mjar0__sx188-video-mgwt0.avi/*.png,1,val,timit
297,val/1/fake__DeepfakeTIMIT__higher_quality__mmdb1__sx185-video-mjsw0.avi/*.png,1,val,timit
298,val/1/fake__DeepfakeTIMIT__higher_quality__mmdb1__sx365-video-mjsw0.avi/*.png,1,val,timit
299,val/1/fake__DeepfakeTIMIT__higher_quality__mmdm2__sx282-video-mccs0.avi/*.png,1,val,timit
300,val/1/fake__DeepfakeTIMIT__higher_quality__mmdm2__sx372-video-mccs0.avi/*.png,1,val,timit
301,val/1/fake__DeepfakeTIMIT__higher_quality__mpdf0__si2172-video-mdab0.avi/*.png,1,val,timit
302,val/1/fake__DeepfakeTIMIT__higher_quality__mpgl0__si1729-video-mwbt0.avi/*.png,1,val,timit
303,val/1/fake__DeepfakeTIMIT__higher_quality__mpgl0__sx109-video-mwbt0.avi/*.png,1,val,timit
304,val/1/fake__DeepfakeTIMIT__higher_quality__mpgl0__sx379-video-mwbt0.avi/*.png,1,val,timit
305,val/1/fake__DeepfakeTIMIT__higher_quality__mrgg0__sx209-video-msjs1.avi/*.png,1,val,timit
306,val/1/fake__DeepfakeTIMIT__higher_quality__mrgg0__sx29-video-msjs1.avi/*.png,1,val,timit
307,val/1/fake__DeepfakeTIMIT__higher_quality__mstk0__sa1-video-mrjo0.avi/*.png,1,val,timit
